category,city,name,site_lat,site_lng,site_name,start_time,end_time
农林牧渔,广州市,2018第十届广州国际园林机械与园艺工具展,23.10633391,113.3784028,广州国际采购中心,2018/3/21,2018/3/23
农林牧渔,广州市,2018第十届广州国际绿化苗木展览会,23.10633391,113.3784028,广州国际采购中心,2018/3/21,2018/3/23
建材五金,上海市,2018第16届中国上海国际保温防水材料与节能技术展览会,31.21315614,121.5727953,上海新国际博览中心,2018/11/19,2018/11/21
文化教育,上海市,2018上海国际亲子博览会,31.23088936,121.4593154,上海展览中心,2018/3/29,2018/4/1
机械工业,宁波市,2018宁波国际机器人智能加工及工业自动化展览会,29.87533863,121.6209057,宁波国际会展中心,2018/3/15,2018/3/18
文化教育,重庆市,2018重庆教育博览会暨教育装备智慧创新幼教教育加盟展,29.72482313,106.548697,重庆国际博览中心,2018/3/29,2018/3/31
消费电子,广州市,2018亚洲VR&AR博览会暨高峰论坛,23.14996589,113.2634958,中国进出口商品交易会展馆琶洲馆,2018/4/3,2018/4/5
文化教育,上海市,2018上海国际教育信息化展及智能教育高峰论坛,31.18839541,121.4965025,上海世博展览馆,2018/4/19,2018/4/21
美容美发,成都市,2018第39届成都美博会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/19,2018/4/21
建材五金,沈阳市,2018年第20届东北国际门窗幕墙玻璃及加工设备展览会,41.75681957,123.4449643,沈阳新世界博览馆,2018/3/29,2018/3/31
美容美发,上海市,2018第25届上海国际美容美发化妆品博览会春季,31.1737722,121.4346345,上海光大会展中心,2018/3/29,2018/3/31
电子电力,香港,2018年香港春季电子产品展览会品牌荟萃廊国际资讯科技博览会,22.2869558,114.1845989,香港会议展览中心,2018/4/13,2018/4/16
建材五金,西宁市,2018中国青海国际绿色建筑产业博览会,36.55060567,101.7090939,青海国际会展中心,2018/4/16,2018/4/18
贸易进出口,武汉市,首届中国武汉进出口消费精品博览会暨台湾精品周,30.58559884,114.2802309,武汉国际会展中心,2018/1/2,2018/1/9
食品饮料,沈阳市,2018第十六届沈阳糖酒食品交易会,41.77825298,123.4401666,辽宁工业展览馆,2018/4/26,2018/4/28
纺织纺机,上海市,2018中国上海国际数码印花工业展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/19,2018/4/21
服装配饰,上海市,2018上海国际职业装博览会,31.18839541,121.4965025,上海世博展览馆,2018/4/19,2018/4/21
购物年货,北京市,2018马甸大型新年年货商品购物节,39.97982895,116.3884021,中国国际科技会展中心,2018/1/5,2018/2/10
奢侈品,广州市,2018广州国际珠宝首饰玉石交易会广州国际艺术品收藏品工艺品古典红木精品博览会广州国际陶瓷艺术展览会广州国际茶收藏紫砂工艺与香文化展览会,23.14996589,113.2634958,中国进出口商品交易会展馆琶洲馆,2018/1/5,2018/1/8
环保水处理,廊坊市,2018京津冀海绵城市与地下综合管廊建设展览会,39.51861063,116.7036022,河北廊坊国际会展中心,2018/4/10,2018/4/12
贸易进出口,上海市,2018上海国际零售业设计与设备展,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
酒店用品,上海市,2018上海国际室内环境空气净化及新风系统展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
钢铁冶金,宁波市,2018第九届宁波国际铸造锻造及压铸工业展览会,29.88525897,121.579006,宁波国际展览中心,2018/4/26,2018/4/28
文化教育,长沙市,2018湖南教育装备展览会,28.21018409,112.9961787,湖南省展览馆,2018/4/26,2018/4/27
环保水处理,济南市,2018第20届山东国际给排水水处理及管泵阀展览会,36.69231833,117.1302235,济南国际会展中心,2018/4/26,2018/4/28
创业加盟,上海市,2018第二十八届上海国际连锁加盟展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
广告媒体,呼和浩特市,2018年内蒙古第二十六届国际广告四新与传媒博览会暨LED及城市景观照明技术博览会,40.83103448,111.754918,内蒙古国际会展中心,2018/4/26,2018/4/28
暖通制冷,济南市,2018第二十届山东国际供热供暖通风空调及舒适家居系统展览会,36.69231833,117.1302235,济南国际会展中心,2018/4/26,2018/4/28
机械工业,上海市,2018第十九届上海国际清洁技术与设备博览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
消费电子,上海市,2018第15届中国国际自助服务产品及自动售货系统展,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
孕婴童,重庆市,2018中国重庆孕婴童用品展览会,29.72482313,106.548697,重庆国际博览中心,2018/4/27,2018/4/29
安全防护,南京市,2018第十七届南京安防展,32.00017759,118.7241743,南京国际博览中心,2018/4/26,2018/4/28
奢侈品,上海市,2018中国上海国际游艇展,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/29
信息通信,北京市,2018北京国际大数据产业博览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
机械工业,上海市,2018上海国际地坪维护保养展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
建材五金,上海市,2018上海第二十六届中国国际建筑装饰展览会暨2018上海国际酒店及商业空间工程与设计展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/29
仪器仪表,北京市,2018中国北京国际智慧城市技术与应用产品展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
安全防护,北京市,2018中国北京国际物业展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
文化艺术,义乌市,2018第十三届中国义乌文化产品交易博览会,29.31803398,120.1198666,义乌国际博览中心,2018/4/27,2018/4/30
信息通信,北京市,2018亚洲北京国际物联网展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
美容美发,武汉市,2018中国武汉国际美容美发美体化妆用品博览会,30.58559884,114.2802309,武汉国际会展中心,2018/4/26,2018/4/28
房产家居,上海市,2018上海国际物业管理产业博览会暨2018中国上海国际物业管理高峰论坛,31.21315614,121.5727953,上海新国际博览中心,2018/4/26,2018/4/28
汽摩配件,北京市,2018第十五届北京国际汽车展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
礼品玩具,香港,2018年香港礼品及赠品展,22.2869558,114.1845989,香港会议展览中心,2018/4/27,2018/4/30
信息通信,北京市,2018亚洲北京国际软件及系统管理展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
农林牧渔,长沙市,2018湖南春季渔具展览会,28.11362013,113.0207805,长沙红星国际会展中心,2018/4/27,2018/4/29
能源矿产,太原市,第十七届2018太原煤炭工业技术装备展览会,37.86656599,112.5154959,山西省展览馆,2018/4/22,2018/4/24
仪器仪表,北京市,2018第十六届中国国际科学仪器及实验室装备展览会北京站,40.00504938,116.3965327,北京国家会议中心,2018/4/21,2018/4/23
环保水处理,合肥市,2018中国合肥国际水务设备与技术博览会,31.78596041,117.2296822,安徽国际会展中心,2018/4/20,2018/4/22
能源矿产,上海市,2018中国国际低碳科技成果交易博览会,31.18839541,121.4965025,上海世博展览馆,2018/4/22,2018/4/26
礼品玩具,西安市,2018中国西安国际小商品暨日用品博览会,34.19849834,108.8933614,西安绿地笔克国际会展中心,2018/4/21,2018/4/23
房产家居,北京市,2018中国北京国际智能家居智能硬件展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
食品饮料,郑州市,2018第十四届中国郑州食品包装及加工设备展览会,34.77795862,113.7372866,郑州国际会展中心,2018/4/23,2018/4/25
动漫游戏,沈阳市,2018沈阳国际游乐产业博览会,41.8489132,123.4153763,沈阳皇姑体育中心,2018/4/21,2018/4/23
建材五金,西安市,第十五届中国西安国际建筑节能及新型建材博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/20,2018/4/22
医疗保健,上海市,2018第四届国际酵素产业博览会,31.1737722,121.4346345,上海光大会展中心,2018/4/24,2018/4/26
贸易进出口,广州市,第123届中国进出口商品交易会第二期,23.14996589,113.2634958,中国进出口商品交易会展馆琶洲馆,2018/4/23,2018/4/27
食品饮料,南宁市,2018广西国际糖业技术设备交流展示会,22.81439522,108.3857217,广西南宁国际会展中心,2018/4/24,2018/4/26
印刷包装,沧州市,2018第十一届中国东光纸箱机械国际博览会,37.8874516,116.6778323,东光包装机械会展中心,2018/4/24,2018/4/26
汽摩配件,东莞市,第十八届广东国际汽车展示交易会春季,22.9062441,113.6672813,广东现代国际展览中心,2018/4/28,2018/5/1
食品饮料,郑州市,2018第二十一届郑州国际糖酒食品交易会,34.77795862,113.7372866,郑州国际会展中心,2018/4/23,2018/4/25
仪器仪表,沈阳市,2018第二十一届中国东北国际智能制造及工业自动化展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/24,2018/4/26
化工橡塑,上海市,2018表面活性剂和洗涤剂展览会,31.22853327,121.3988929,上海跨国采购会展中心,2018/4/24,2018/4/26
化工橡塑,上海市,2018第三十二届中国国际塑料橡胶工业展览会,31.19545539,121.3087136,国家会展中心上海,2018/4/24,2018/4/27
机械工业,沈阳市,2018东北国际数控机床与金属加工展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/24,2018/4/26
电子电力,上海市,第二十八届中国国际电子生产设备暨微电子工业展,31.18839541,121.4965025,上海世博展览馆,2018/4/24,2018/4/26
建材五金,沈阳市,2018第二十一届中国东北国际五金工具展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/24,2018/4/26
机械工业,上海市,2018上海国际油脂化工原料及设备展览会暨会议,31.22853327,121.3988929,上海跨国采购会展中心,2018/4/24,2018/4/26
农林牧渔,成都市,2018成都农博会肥料农药种子农机专项展示订货会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/25,2018/4/28
机械工业,沈阳市,2018第二十一届中国东北动力传动与控制技术展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/24,2018/4/26
安全防护,沈阳市,2018东北国际安全生产及劳动保护用品展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/24,2018/4/26
汽摩配件,武汉市,全国汽车配件交易会暨全国汽车配件采购交易会,30.51332017,114.2481555,武汉国际博览中心,2018/4/25,2018/4/27
机械工业,沈阳市,2018第二十一届中国东北国际焊接切割激光技术及设备展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/24,2018/4/26
运输物流,西安市,2018第八届中国西部国际物流产业博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/10,2018/4/12
消费电子,北京市,2018北京国际电子支付技术与设备展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/27,2018/4/29
建材五金,郑州市,2018年中国国际非开挖技术研讨会,34.77795862,113.7372866,郑州国际会展中心,2018/4/11,2018/4/13
医疗保健,成都市,2018第17届中国西部国际口腔设备与材料展览会暨口腔医学学术会议,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/25,2018/4/28
礼品玩具,深圳市,第二十六届中国深圳国际礼品工艺品钟表及家庭用品展览会,22.53638395,114.066518,深圳会展中心,2018/4/25,2018/4/28
食品饮料,临沂市,2018中国食品产业博览会,35.02493094,118.4178788,临沂国际会展中心,2018/4/25,2018/4/27
美容美发,郑州市,2018中国郑州国际高端美容院线产品及化妆品展览会,34.77795862,113.7372866,郑州国际会展中心,2018/4/11,2018/4/13
信息通信,义乌市,2018第八届中国国际电子商务博览会,29.31803398,120.1198666,义乌国际博览中心,2018/4/11,2018/4/13
体育休闲,天津市,2018第十三届天津国际温泉泳池沐浴SPA及养生健康产业展览会,39.1439299,117.2108131,天津梅江国际会展中心,2018/4/25,2018/4/27
纺织纺机,上海市,2018第一百届中国针棉织品交易会,31.21315614,121.5727953,上海新国际博览中心,2018/4/11,2018/4/13
纺织纺机,上海市,2018第十八届中国国际染料工业及有机颜料纺织化学品展览会,31.18839541,121.4965025,上海世博展览馆,2018/4/11,2018/4/13
安全防护,上海市,第96届中国劳动保护用品交易会,31.21315614,121.5727953,上海新国际博览中心,2018/4/11,2018/4/13
奢侈品,上海市,2018上海国际奢侈品包装展,31.23088936,121.4593154,上海展览中心,2018/4/11,2018/4/12
医疗保健,上海市,第79届全国药品交易会,31.19545539,121.3087136,国家会展中心上海,2018/4/11,2018/4/13
食品饮料,上海市,2018中国国际大豆食品加工技术及设备展览会,31.1737722,121.4346345,上海光大会展中心,2018/4/12,2018/4/14
音响乐器,北京市,2018中国国际视听集成设备与技术展,40.00504938,116.3965327,北京国家会议中心,2018/4/11,2018/4/13
环保水处理,南京市,2018全国化工行业园区污染综合治理大会,32.08221873,118.8132783,南京国际展览中心,2018/4/12,2018/4/14
机械工业,成都市,2018成都国际数码印花数字雕刻展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/15
光电技术,成都市,第十一届成都国际照明及LED展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/15
印刷包装,成都市,2018第八届成都国际印刷包装节,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/15
交通工具,南京市,2018中国南京国际客车及零部件展览会,32.00017759,118.7241743,南京国际博览中心,2018/4/12,2018/4/14
广告媒体,成都市,2018第十六届成都国际广告节,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/15
化工橡塑,成都市,2018中国成都国际化工技术装备博览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/14
建材五金,成都市,2018中国成都国际阀门管道流体工业展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/14
房产家居,武汉市,2018第四届武汉国际家具展览会,30.51332017,114.2481555,武汉国际博览中心,2018/4/12,2018/4/14
贸易进出口,厦门市,2018厦门工业博览会暨第22届海峡两岸机械电子商品交易会,24.47350542,118.1890096,厦门国际会展中心,2018/4/12,2018/4/15
音响乐器,济南市,2018第六届山东国际乐器业展览会,36.67114963,117.0887882,山东机械设备展览中心济南解放东路69号,2018/4/12,2018/4/15
文化艺术,兰州市,2018第十届中国兰州艺术品收藏博览会,36.0745005,103.8561842,甘肃国际会展中心,2018/4/12,2018/4/16
奢侈品,上海市,2018第九届上海国际高端生活方式展览会,31.23088936,121.4593154,上海展览中心,2018/4/13,2018/4/15
汽摩配件,上海市,2018上海汽车博览会,31.1737722,121.4346345,上海光大会展中心,2018/1/13,2018/1/14
食品饮料,北京市,2018中国冰淇淋冷食展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/1/12,2018/1/14
婚庆婚博,上海市,2018第三十三届中国上海国际婚纱摄影器材展览会,31.21315614,121.5727953,上海新国际博览中心,2018/1/16,2018/1/19
动漫游戏,上海市,延期2018魔幻二次元AR,31.18839541,121.4965025,上海世博展览馆,2018/1/19,2018/1/21
食品饮料,武汉市,2018第六届湖北武汉放心酒展览交易会暨放心食品购物节,30.58559884,114.2802309,武汉国际会展中心,2018/1/19,2018/1/22
办公用品,成都市,2018成都办公设备及打印耗材展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/12,2018/4/15
食品饮料,北京市,2018中国北京国际食品及进口食品博览会,39.94625561,116.350719,北京展览馆,2018/1/19,2018/1/21
建材五金,南京市,2018第十七届南京家装主材博览会,32.0572355,118.7780744,南京河西国际博览中心,2018/1/19,2018/1/22
体育休闲,深圳市,2018亚洲女子运动与时尚展,22.53638395,114.066518,深圳会展中心,2018/1/12,2018/1/14
医疗保健,北京市,2018北京国际营养健康产业博览会,39.94625561,116.350719,北京展览馆,2018/1/19,2018/1/21
服装配饰,北京市,2017中国国际时尚生活博览会,39.94625561,116.350719,北京展览馆,2018/1/12,2018/1/15
贸易进出口,北京市,2018年第十三届北京国际金融展览会,39.94625561,116.350719,北京展览馆,2018/1/25,2018/1/28
食品饮料,北京市,2018北京,39.94625561,116.350719,北京展览馆,2018/1/19,2018/1/21
购物年货,嘉兴市,2018海宁新春年货展销会,30.4421768,120.6187271,海宁会展中心,2018/1/26,2018/1/30
购物年货,南京市,第十七届南京全国春节食品商品交易会,32.08221873,118.8132783,南京国际展览中心,2018/1/26,2018/2/12
建材五金,成都市,2018第十九届中国国际水泥技术及装备展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/11,2018/4/13
文化教育,上海市,2018上海国际少儿生活方式展,31.23088936,121.4593154,上海展览中心,2018/1/26,2018/1/28
购物年货,西安市,第十六届西安年货会,34.20211625,108.957183,西安曲江国际会展中心,2018/1/26,2018/2/13
购物年货,济南市,2018全国年货精品展销会暨第十五届济南电视年货会,36.64102085,117.0306755,济南舜耕国际会展中心,2018/1/20,2018/1/28
购物年货,上海市,2018第十二届华港迎春食品光大大联展,31.1737722,121.4346345,上海光大会展中心,2018/1/25,2018/2/12
购物年货,合肥市,第十届中国合肥年货采购展览会,31.78596041,117.2296822,安徽国际会展中心,2018/1/27,2018/2/12
购物年货,昆明市,2018第十二届昆明新春欢乐购物节昆明年货展销会,25.0153581,102.7377783,昆明国际会展中心,2018/1/29,2018/2/13
体育休闲,北京市,2018第十四届亚洲运动用品与时尚展,40.00504938,116.3965327,北京国家会议中心,2018/1/24,2018/1/27
暖通制冷,广州市,2018第十五届广州国际车用空调及装备展览会,23.10162394,113.37415,广州保利世贸展览馆,2018/4/14,2018/4/16
仪器仪表,南京市,2018第十五届南京国际科学仪器及实验室装备展览会暨中国南京国际教育装备暨及科教技术展览会,32.08221873,118.8132783,南京国际展览中心,2018/4/12,2018/4/14
购物年货,温州市,第16届温州迎春福年货商品博览会,28.02287237,120.7253196,温州国际会议展览中心,2018/1/27,2018/2/3
购物年货,乌鲁木齐市,第十一届中国新疆新春年货博览会,43.88420073,87.62754646,新疆国际会展中心,2018/1/27,2018/2/13
建材五金,北京市,2018北京国家木结构建筑与装饰配套设施展览会,39.94700886,116.4703069,北京全国农业展览馆,2018/4/14,2018/4/16
交通工具,临沂市,2018中国临沂新能源汽车,35.02493094,118.4178788,临沂国际会展中心,2018/4/14,2018/4/16
建材五金,石家庄,2018华北石家庄五金交易会,38.04895831,114.5220818,石家庄老火车站会展中心,2018/4/14,2018/4/15
安全防护,昆明市,2018中国昆明东南亚南亚消防安全暨应急救援技术展览会,24.94917593,102.7143873,昆明滇池国际会展中心,2018/4/16,2018/4/18
孕婴童,北京市,第二十七届京正北京孕婴童产品博览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/4/14,2018/4/16
购物年货,成都市,第二十二届中国四川新春年货购物节,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/1/28,2018/2/11
食品饮料,沈阳市,2018中国沈阳餐饮创新大会暨展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/16,2018/4/18
广告媒体,南昌市,2018南昌广告标识及LED展览会,28.61053094,115.8017864,南昌绿地国际博览中心,2018/4/14,2018/4/16
消费电子,深圳市,2018深圳国际电子烟产业博览会,22.53638395,114.066518,深圳会展中心,2018/4/14,2018/4/16
能源矿产,鄂尔多斯市,第十三届鄂尔多斯国际煤炭及能源工业博览会,39.61509898,109.799138,鄂尔多斯国际会展中心,2018/4/16,2018/4/18
交通工具,上海市,2018上海国际客车展,31.21315614,121.5727953,上海新国际博览中心,2018/11/19,2018/11/21
消费电子,西安市,2018中国西安西部家电厨卫及净水产业博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/15,2018/4/17
化工橡塑,广州市,2018中国广州国际塑料橡胶工业展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/15,2018/4/17
安全防护,昆明市,2018昆明东南亚南亚安防暨警用装备展览,24.94917593,102.7143873,昆明滇池国际会展中心,2018/4/16,2018/4/18
仪器仪表,武汉市,2018中国国际衡器展览会,30.51332017,114.2481555,武汉国际博览中心A1A2馆,2018/4/18,2018/4/20
纸业制品,南京市,第二十五届生活用纸国际科技展览及会议2018年南京生活用纸年会暨妇婴童老人卫生护理用品展会,32.00017759,118.7241743,南京国际博览中心,2018/4/18,2018/4/20
广告媒体,北京市,2018北京国际喷印雕刻标识技术展览会,40.00504938,116.3965327,北京国家会议中心,2018/4/16,2018/4/18
旅游行业,北京市,2018中国出境旅游交易会,39.94700886,116.4703069,北京全国农业展览馆,2018/4/16,2018/4/18
交通工具,上海市,第十三届中国国际轨道交通技术展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/19,2018/4/21
医疗保健,济南市,第六届中国济南国际口腔器材展览会暨山东省口腔医学会第六次学术年会,36.64102085,117.0306755,济南舜耕国际会展中心,2018/4/18,2018/4/21
建材五金,廊坊市,2018中国国际管道大会暨高峰论坛,39.51861063,116.7036022,廊坊国际会议展览中心,2018/4/17,2018/4/19
美容美发,北京市,2018第三十二届中国北京国际美容化妆品博览会春季,39.96787965,116.4497403,中国国际展览中心,2018/4/19,2018/4/21
化工橡塑,成都市,第六届中国成都表面处理电镀涂装展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/19,2018/4/21
机械工业,佛山市,2018佛山五金机电及机械零配件展览会暨佛山焊接与切割设备展览会,23.03907061,113.1625247,顺联国际博览中心,2018/4/18,2018/4/20
贸易进出口,广州市,第123届中国进出口商品交易会第一期,23.14996589,113.2634958,中国进出口商品交易会展馆琶洲馆,2018/4/15,2018/4/19
贸易进出口,东莞市,2018中国加工贸易产品博览会,22.9062441,113.6672813,广东现代国际展览中心,2018/4/19,2018/4/22
贸易进出口,上海市,2018中国上海国际技术进出口交易会,31.18839541,121.4965025,上海世博展览馆,2018/4/19,2018/4/21
安全防护,沈阳市,2018第二十届东北国际公共安全防范产品博览会暨辽宁消防产品与应急救援展览会,41.75681957,123.4449643,沈阳新世界博览馆,2018/4/19,2018/4/21
服装配饰,上海市,2018上海国际校服园服展览会,31.18839541,121.4965025,上海世博展览馆,2018/4/19,2018/4/21
建材五金,上海市,第二十九届中国国际玻璃工业技术展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/19,2018/4/22
建材五金,成都市,2018第十四届中国成都国际泵阀管道展,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/19,2018/4/21
机械工业,上海市,2018上海国际服装科技装备展览会,31.18839541,121.4965025,上海世博展览馆,2018/4/19,2018/4/21
食品饮料,北京市,2018第十五届中国国际烘焙展览会,39.96787965,116.4497403,中国国际展览中心,2018/4/19,2018/4/21
礼品玩具,成都市,2018中国成都国际宠物博览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/19,2018/4/22
环保水处理,成都市,2018第十四届中国成都国际水展,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/19,2018/4/21
服装配饰,深圳市,2018第十三届中国深圳国际品牌内衣展览会,22.53638395,114.066518,深圳会展中心,2018/4/19,2018/4/21
孕婴童,上海市,2018上海国际学前教育装备及智慧教育展览会暨上海国际学前教育加盟连锁及特许经营展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/19,2018/4/21
暖通制冷,西安市,第21届中国西安国际供热采暖与建筑环境技术设备展览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/20,2018/4/22
广告媒体,乌鲁木齐市,2018新疆国际广告四新及LED大屏幕展览会,43.88420073,87.62754646,新疆国际会展中心,2018/4/20,2018/4/22
环保水处理,西安市,2018第十二届中国西安国际给净及水处理技术设备展览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/20,2018/4/22
房产家居,济南市,2018第24届中国济南国际建筑装饰博览会,36.69231833,117.1302235,济南国际会展中心,2018/4/20,2018/4/22
房产家居,临沂市,2018中国临沂全屋定制精品展览会,35.02493094,118.4178788,临沂国际会展中心,2018/4/20,2018/4/22
体育休闲,上海市,2018中国国际高尔夫球博览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/20,2018/4/22
孕婴童,廊坊市,2018第二届中国廊坊母婴博览会暨品牌特卖会,39.51861063,116.7036022,廊坊国际会议展览中心,2018/4/20,2018/4/22
旅游行业,合肥市,第四届合肥国际旅游商品暨旅游消费博览会,31.78596041,117.2296822,安徽国际会展中心,2018/4/20,2018/4/23
礼品玩具,西安市,2018中国西安宠物水族用品博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/20,2018/4/22
食品饮料,西安市,第十届中国西安国际食品博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/4/20,2018/4/22
环保水处理,成都市,2018中国成都环保产业博览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/4/19,2018/4/21
创业加盟,上海市,2018第六届中国上海微商博览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/20,2018/4/22
礼品玩具,北京市,2018第十九届中国国际模型展览会,39.94625561,116.350719,北京展览馆,2018/4/20,2018/4/22
建材五金,义乌市,2018第十五届中国国际五金电器博览会,29.31803398,120.1198666,义乌国际博览中心,2018/4/20,2018/4/22
纺织纺机,香港,2018年香港国际家用纺织品展览会,22.2869558,114.1845989,香港湾仔博览道一号香港会议展览中心,2018/4/20,2018/4/23
房产家居,香港,2018年香港家庭用品展,22.2869558,114.1845989,香港会议展览中心,2018/4/20,2018/4/23
食品饮料,呼和浩特市,2018第十四届中国内蒙古食博会,40.83103448,111.754918,内蒙古国际会展中心,2018/4/13,2018/4/15
旅游行业,厦门市,2018中国厦门国际休闲旅游博览会,24.47350542,118.1890096,厦门国际会展中心,2018/4/20,2018/4/22
农林牧渔,厦门市,第十三届中国国际厦门渔业博览会,24.47350542,118.1890096,厦门国际会展中心,2018/4/20,2018/4/22
汽摩配件,广州市,2018第十六届中国广州国际汽车零部件展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
机械工业,广州市,2018广州国际机器人及工业自动化展览会,23.10667607,113.3670581,广州琶洲国际采购中心,2018/4/13,2018/4/15
礼品玩具,苏州市,2018苏州宠物用品品牌暨宠物秀,31.32927823,120.7158032,苏州国际博览中心,2018/4/13,2018/4/15
广告媒体,武汉市,2018第二十二届武汉广告技术及设备展览会,30.51332017,114.2481555,武汉国际博览中心汉阳B3,2018/4/13,2018/4/15
创业加盟,南京市,2018第二十届南京特许连锁加盟创业展览会,32.08221873,118.8132783,南京国际展览中心,2018/4/13,2018/4/15
食品饮料,合肥市,2018第十二届中国坚果炒货休闲食品暨配料包装设备展览会,31.78596041,117.2296822,安徽国际会展中心,2018/4/13,2018/4/15
运输物流,洛阳市,中原国际物流节暨现代物流产业及技术装备展览会,34.62389958,112.4385073,洛阳会展中心,2018/4/13,2018/4/15
