category,city,name,site_lat,site_lng,site_name,start_time,end_time
汽摩配件,广州市,2018第九届广州国际充电桩站技术设备展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
印刷包装,广州市,2018广州国际3D打印技术展览会,23.10667607,113.3670581,广州琶洲国际采购中心,2018/4/13,2018/4/15
交通工具,广州市,2018第九届广州国际新能源汽车工业展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
房产家居,临沂市,2018中国临沂国际家居饰品及手工艺品博览会,35.02493094,118.4178788,临沂国际会展中心,2018/4/13,2018/4/15
能源矿产,广州市,2018广州国际锂电工业展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
美容美发,昆山,2018中国国际芳香产业昆山展览会,31.39085456,121.0399926,昆山国际会展中心,2018/4/13,2018/4/15
礼品玩具,青岛市,2018中国青岛国际宠物及水族产业展览会,36.11040075,120.4806224,青岛国际会展中心,2018/4/13,2018/4/15
医疗保健,上海市,2018一带一路亚洲国际医疗旅游博览会,31.23088936,121.4593154,上海展览中心,2018/4/13,2018/4/15
安全防护,武汉市,2018中国武汉消防产品与应急救援装备展览会,30.58559884,114.2802309,武汉国际会展中心,2018/4/13,2018/4/15
食品饮料,武汉市,2018第七届中国武汉国际焙烤展览会,30.51332017,114.2481555,武汉国际博览中心,2018/4/13,2018/4/15
建材五金,长沙市,2018中部长沙建材新产品招商暨全屋定制博览会,28.24062286,113.0559345,湖南国际会展中心,2018/4/13,2018/4/15
汽摩配件,广州市,2018第十六届广州国际智能交通及停车设备展览会,23.10667607,113.3670581,广州琶洲国际采购中心,2018/4/13,2018/4/15
食品饮料,南昌市,2018中国南昌茶业博览会暨紫砂陶瓷茶具茶器展,28.689578,115.8935275,南昌古玩城博览中心,2018/4/13,2018/4/16
汽摩配件,广州市,2018第十六届广州国际汽车制造装备及材料展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
孕婴童,成都市,2018亚洲幼教年会暨学前教育产业年展,30.67994285,104.0679235,成都西部国际博览城,2018/4/13,2018/4/15
汽摩配件,福州市,第83届全国汽车配件交易会,26.03315979,119.3712392,福州海峡国际会展中心,2018/4/13,2018/4/15
汽摩配件,广州市,2018第十一届广州国际润滑油品养护用品及技术设备展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
礼品玩具,上海市,2018上海国际宠博会暨上海国际宠物文化节,31.18839541,121.4965025,上海世博展览馆,2018/4/6,2018/4/8
房产家居,徐州市,2018中国徐州家具及木工机械展览会,34.2274255,117.2383136,徐州国际会展中心,2018/4/13,2018/4/15
汽摩配件,广州市,2018中国国际汽车维修检测设备及汽车养护展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
房产家居,长春市,2018东北长春第十四届国际家具展览会,43.84271979,125.4022987,长春国际会展中心,2018/4/8,2018/4/10
食品饮料,北京市,2018亚洲北京国际食品饮料展览会暨进口食品博览会,39.96787965,116.4497403,中国国际展览中心,2018/4/8,2018/4/10
光电技术,香港,2018年香港国际春季灯饰展览会,22.2869558,114.1845989,香港会议展览中心,2018/4/6,2018/4/9
建材五金,长春市,2018吉林长春第二十三届国际建筑装饰及材料博览会,43.84507486,125.399065,长春国际会展中心6号馆,2018/4/8,2018/4/10
广告媒体,银川市,第四十二届中国银川广告标识LED光电照明印刷包装办公设备博览会,38.49146858,106.2300237,银川国际会展中心,2018/4/6,2018/4/8
创业加盟,沈阳市,2018全国特许加盟连锁投资创业沈阳博览会,41.66836964,123.3796191,沈阳国际展览中心,2018/4/13,2018/4/15
体育休闲,上海市,2018上海国际潜水暨度假观光展,31.18839541,121.4965025,上海世博展览馆,2018/4/6,2018/4/8
美容美发,杭州市,2018第34届杭州美容美发美体化妆品博览会,30.29691068,120.1823172,杭州和平国际会展中心,2018/4/8,2018/4/10
汽摩配件,广州市,2018第五届中国广州国际汽车测试及质量监控展览会,23.10633391,113.3784028,广州国际采购中心,2018/4/13,2018/4/15
农林牧渔,北京市,2018第九届中国国际现代农业博览会,39.96787965,116.4497403,中国国际展览中心,2018/4/8,2018/4/10
安全防护,长春市,2018东北国际消防技术交流展览会,43.84271979,125.4022987,长春国际会展中心,2018/4/8,2018/4/10
纺织纺机,台州市,2018中国台州国际缝制设备展览会,28.59716898,121.3783353,台州国际会展中心,2018/4/8,2018/4/10
医疗保健,北京市,2018中国国际健康产业博览会,39.96787965,116.4497403,中国国际展览中心,2018/4/8,2018/4/10
礼品玩具,广州市,2018第30届广州国际玩具及模型展览会,23.10162394,113.37415,广州保利世贸展览馆,2018/4/8,2018/4/10
食品饮料,北京市,2018北京国际优质农产品展示交易会,39.96787965,116.4497403,中国国际展览中心,2018/4/8,2018/4/10
食品饮料,北京市,2018中国国际有机绿色食品暨高端食材博览会,39.96787965,116.4497403,中国国际展览中心,2018/4/8,2018/4/10
农林牧渔,武汉市,2018武汉种子交易会,30.58559884,114.2802309,武汉国际会展中心,2018/4/9,2018/4/11
电子电力,深圳市,2018第91届中国深圳电子展览会,22.53638395,114.066518,深圳会展中心,2018/4/9,2018/4/11
食品饮料,北京市,2018第十九届国际高端健康食用油及橄榄油北京博览会,39.96787965,116.4497403,中国国际展览中心,2018/4/8,2018/4/10
机械工业,上海市,2018第十届中国数控机床展览会,31.21315614,121.5727953,上海新国际博览中心,2018/4/9,2018/4/13
电子电力,深圳市,2018中国深圳锂电新能源展,22.53638395,114.066518,深圳会展中心,2018/4/9,2018/4/11
消费电子,深圳市,2018第六届中国电子信息博览会,22.53638395,114.066518,深圳会展中心,2018/4/9,2018/4/11
暖通制冷,北京市,第二十九届国际制冷空调供暖通风及食品冷冻加工展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/4/9,2018/4/11
建材五金,重庆市,2018第二届中国重庆建筑及装饰材料博览会,29.72482313,106.548697,重庆国际博览中心,2018/4/9,2018/4/11
孕婴童,昆明市,2018中国昆明孕婴童用品暨幼教玩具博览会,25.0153581,102.7377783,昆明国际会展中心,2018/3/23,2018/3/25
建材五金,广州市,2018广州第二届复合材料及制品展览会,23.1036931,113.3668379,南丰国际会展中心,2018/4/10,2018/4/12
印刷包装,东莞市,2018中国国际彩盒展,22.9062441,113.6672813,广东现代国际展览中心,2018/4/10,2018/4/12
美容美发,西安市,2018中国西安国际美容美发化妆品博览会春季暨第三届中国西安国际美业微电商展,34.20211625,108.957183,西安曲江国际会展中心,2018/4/10,2018/4/12
印刷包装,东莞市,2018中国包装容器展,22.9062441,113.6672813,广东现代国际展览中心,2018/4/10,2018/4/12
印刷包装,东莞市,2018华南国际瓦楞展,22.9062441,113.6672813,广东现代国际展览中心,2018/4/10,2018/4/12
汽摩配件,长春市,2018第12届中国长春汽车制造技术及设备展览会,43.84271979,125.4022987,长春国际会展中心,2018/3/23,2018/3/25
安全防护,南宁市,2018广西国际社会公共安全产品暨智慧城市产品展览会,22.81439522,108.3857217,广西南宁国际会展中心,2018/3/23,2018/3/25
美容美发,郑州市,2018第四十届郑州国际美容美发化妆品博览会,34.75380409,113.712761,河南郑州中原国际博览中心,2018/3/23,2018/3/25
印刷包装,北京市,2018中国北京国际印刷包装工业展览会,39.96787965,116.4497403,中国国际展览中心,2018/3/23,2018/3/25
化工橡塑,青岛市,2018第十五届中国国际橡胶技术青岛展览会,36.11040075,120.4806224,青岛国际会展中心,2018/4/9,2018/4/11
机械工业,长春市,2018第十一届中国东北长春国际铸造展览会,43.84271979,125.4022987,长春国际会展中心,2018/3/23,2018/3/25
机械工业,长春市,2018中国长春国际装备制造业博览会,43.84271979,125.4022987,长春国际会展中心,2018/3/23,2018/3/25
汽摩配件,长春市,2018第十五届中国长春国际汽车零配件及售后服务用品展洽会,43.84271979,125.4022987,长春国际会展中心,2018/3/23,2018/3/25
广告媒体,南宁市,2018第19届广西广告设备展览会,22.81439522,108.3857217,广西南宁国际会展中心,2018/3/23,2018/3/25
创业加盟,武汉市,2018中国特许加盟展,30.58559884,114.2802309,武汉国际会展中心,2018/3/24,2018/3/26
光电技术,南宁市,2018年第十三届广西LED及灯饰照明展览会,22.81439522,108.3857217,广西南宁国际会展中心,2018/3/23,2018/3/25
广告媒体,沈阳市,2018沈阳国际广告节,41.75681957,123.4449643,沈阳新世界博览馆,2018/3/23,2018/3/25
文化教育,南京市,2018第六届南京国际佛事文化用品展览会,32.08221873,118.8132783,南京国际展览中心,2018/3/23,2018/3/26
钢铁冶金,上海市,2018中国上海国际粉末冶金硬质合金与先进陶瓷展览会,31.1737722,121.4346345,上海光大会展中心,2018/3/25,2018/3/27
机械工业,台州市,2018第14届中国台州机床展览会,28.59716898,121.3783353,台州国际会展中心,2018/3/24,2018/3/26
医疗保健,长春市,2018第四十三届长春国际医疗器械卫生产业博览会,43.84271979,125.4022987,长春国际会展中心,2018/3/23,2018/3/25
机械工业,合肥市,第六届中国合肥工程机械暨轨道交通设施设备展,31.78596041,117.2296822,安徽国际会展中心,2018/3/24,2018/3/26
创业加盟,济南市,2018中国微商博览会,36.64102085,117.0306755,济南舜耕国际会展中心,2018/3/25,2018/3/26
食品饮料,呼和浩特市,第十二届中国内蒙古乳业博览会暨高峰论坛,40.83103448,111.754918,内蒙古国际会展中心,2018/3/25,2018/3/27
能源矿产,北京市,2018中国国际清洁能源科技推广周,39.96787965,116.4497403,中国国际展览中心,2018/3/25,2018/3/31
农林牧渔,北京市,第六届中国北京国际设施农业及园艺资材展览会,39.94625561,116.350719,北京展览馆,2018/3/26,2018/3/28
环保水处理,广州市,2018广州国际水展,23.10633391,113.3784028,广州国际采购中心,2018/3/26,2018/3/28
运输物流,上海市,2018上海国际杂货运输展览会,31.18839541,121.4965025,上海世博展览馆,2018/3/26,2018/3/28
服装配饰,上海市,2018上海国际流行服饰展,31.18839541,121.4965025,上海世博展览馆,2018/3/26,2018/3/28
农林牧渔,呼和浩特市,2018第十届中国内蒙古农牧业机械展览会暨论坛,40.83103448,111.754918,内蒙古国际会展中心呼和浩特东二环与大学东路交汇处,2018/3/26,2018/3/28
服装配饰,上海市,第十三届中国上海国际袜业采购交易会,31.18839541,121.4965025,上海世博展览馆,2018/3/26,2018/3/28
汽摩配件,沈阳市,2018中国沈阳国际润滑油脂及技术设备展览会,41.66836964,123.3796191,沈阳国际展览中心,2018/3/25,2018/3/27
电子电力,上海市,2018中国上海国际绕线机线圈绝缘材料及电机制造展览会,31.18839541,121.4965025,上海世博展览馆,2018/3/26,2018/3/28
机械工业,深圳市,2018第十九届深圳国际机械制造工业展览会,22.53638395,114.066518,深圳会展中心,2018/3/29,2018/4/1
建材五金,上海市,第三十二届中国国际五金博览会,31.19545539,121.3087136,国家会展中心上海,2018/3/29,2018/3/31
机械工业,深圳市,2018深圳国际机器人及智能化展览会,22.53638395,114.066518,深圳会展中心,2018/3/29,2018/4/1
酒店用品,上海市,第27届上海国际酒店及餐饮业博览会,31.21315614,121.5727953,上海新国际博览中心,2018/3/26,2018/3/29
奢侈品,沈阳市,2018东北沈阳第十二届奢侈品文化展示交易博览会,41.77825298,123.4401666,辽宁工业展览馆,2018/3/29,2018/4/1
机械工业,廊坊市,2018第十一二届中国节能炉具博览会,39.51861063,116.7036022,廊坊国际会议展览中心,2018/3/29,2018/3/31
安全防护,杭州市,2018第十八届浙江国际智能楼宇技术与安防产品展览会,30.29691068,120.1823172,杭州和平国际会展中心,2018/3/29,2018/3/31
文化艺术,北京市,2018中国北京艺术与框业展览会,39.96787965,116.4497403,中国国际展览中心,2018/3/29,2018/3/31
文化教育,长沙市,第二十五届长沙图书交易会,28.21018409,112.9961787,湖南省展览馆,2018/3/30,2018/4/1
汽摩配件,上海市,2018第四届上海国际汽车灯具展览会暨第十三届汽车灯具产业发展技术论坛,31.28466588,121.1749216,上海汽车会展中心,2018/3/29,2018/3/30
医疗保健,昆明市,2018中西部昆明医疗器械展览会,25.0153581,102.7377783,昆明国际会展中心,2018/3/29,2018/3/31
奢侈品,南京市,2018第十九届南京国际珠宝首饰展览会,32.08221873,118.8132783,南京国际展览中心,2018/3/30,2018/4/2
奢侈品,成都市,2018第28届成都国际珠宝首饰展览会,30.56346114,104.0817295,成都世纪城新国际会展中心,2018/3/30,2018/4/2
光电技术,重庆市,2018第十九届中国中西部国际光电与智能制造博览会暨论坛,29.72482313,106.548697,重庆国际博览中心,2018/3/29,2018/3/31
汽摩配件,临沂市,第十七届中国临沂汽车用品交易会,35.02493094,118.4178788,临沂国际会展中心,2018/3/30,2018/4/1
安全防护,重庆市,2018中国重庆智慧城市暨社会公共安全警用装备产品技术展览会,29.53083447,106.4995869,重庆展览中心,2018/3/30,2018/4/1
礼品玩具,北京市,2018中国宠物文化节小宠嘉年华北京站,39.82833261,116.5275431,北京亦庄亦创国际会展中心,2018/3/30,2018/4/2
机械工业,杭州市,2018第十七届浙江杭州装备制造业博览会,30.23765773,120.245041,杭州国际博览中心,2018/3/30,2018/4/1
创业加盟,北京市,2018第十一届中国国际投资理财博览会,39.94700886,116.4703069,北京全国农业展览馆,2018/3/31,2018/4/1
婚庆婚博,上海市,2018春季中国婚博会,31.18839541,121.4965025,上海世博展览馆,2018/3/31,2018/4/1
旅游行业,西安市,2018中国西安丝绸之路国际旅游博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/3/30,2018/4/1
创业加盟,北京市,2018北京国际餐饮连锁加盟展览会暨餐饮供应链大会,39.94700886,116.4703069,北京全国农业展览馆,2018/3/31,2018/4/1
创业加盟,北京市,2018第34届北京国际连锁加盟展览会,39.94700886,116.4703069,北京全国农业展览馆,2018/3/31,2018/4/1
办公用品,宁波市,2018第15届中国国际文具礼品博览会,29.87533863,121.6209057,宁波国际会展中心,2018/3/29,2018/3/31
创业加盟,上海市,2018海外置业移民投资上海展览会,31.29877207,121.5202377,上海国际会议中心,2018/3/16,2018/3/18
房产家居,东莞市,第三十九届国际名家具东莞展览会,22.9062441,113.6672813,广东现代国际展览中心,2018/3/16,2018/3/20
广告媒体,贵阳市,2018第六届贵州广告设备器材暨LED照明展,26.64786379,106.6525086,贵阳国际会议展览中心,2018/3/31,2018/4/2
建材五金,武汉市,2018武汉国际绿色建筑建材博览会,30.51332017,114.2481555,武汉国际博览中心,2018/3/29,2018/3/31
机械工业,南京市,2018中国南京国际机床展览会,32.00017759,118.7241743,南京国际博览中心,2018/3/16,2018/3/18
文化艺术,烟台市,2018山东烟台国际艺博会,37.46815414,121.477111,烟台国际博览中心,2018/3/16,2018/3/19
孕婴童,南京市,2018中国江苏国际孕婴童用品博览会,32.08221873,118.8132783,南京国际展览中心,2018/3/16,2018/3/18
广告媒体,长春市,2018年长春第二十一届广告印刷及LED照明博览会,43.84271979,125.4022987,长春国际会展中心,2018/3/16,2018/3/18
文化教育,广州市,2018广州国际教育产业博览会,23.1036931,113.3668379,南丰国际会展中心,2018/3/17,2018/3/19
医疗保健,郑州市,2018第33届中原医疗器械展览会,34.77795862,113.7372866,郑州国际会展中心,2018/3/16,2018/3/18
奢侈品,北京市,2018北京春季国际珠宝玉石首饰展览会,39.94700886,116.4703069,北京全国农业展览馆,2018/3/16,2018/3/19
广告媒体,天津市,2018年天津广告四新与传媒博览会春季,39.09172818,117.2129161,天津国际展览中心,2018/3/17,2018/3/19
医疗保健,重庆市,2018第二十六届中国中西部重庆医疗器械展览会,29.5306354,106.5725402,重庆南坪国际会展中心,2018/3/16,2018/3/18
纸业制品,济南市,2018山东国际制浆造纸技术及装备展览会,36.67291453,117.0891048,山东机械设备展览中心,2018/3/16,2018/3/18
广告媒体,昆明市,2018第十二届云南广告四新暨LED照明展览会,25.0153581,102.7377783,昆明国际会展中心,2018/3/16,2018/3/18
美容美发,长沙市,2018湖南春季美容美发化妆品博览会,28.21018409,112.9961787,湖南省展览馆,2018/3/17,2018/3/19
广告媒体,太原市,2018第二十届山西广告展览会,37.8227246,112.5414777,中国太原煤炭交易中心,2018/3/17,2018/3/19
房产家居,广州市,2018第41届中国广州国际家具博览会第一期,23.14996589,113.2634958,中国进出口商品交易会展馆琶洲馆,2018/3/18,2018/3/21
农林牧渔,赤峰市,2018第二十二届内蒙古国际农业博览会暨肥料种子农药专项展示订货会,,,内蒙古国际会展中心,2018/3/17,2018/3/19
孕婴童,广州市,2018广州国际儿童创新教育博览会,23.1036931,113.3668379,南丰国际会展中心,2018/3/17,2018/3/19
建材五金,上海市,2018,31.21315614,121.5727953,上海新国际博览中心,2018/3/20,2018/3/22
建材五金,上海市,2018第二十届中国国际地面材料及铺装技术展览会,31.21315614,121.5727953,上海新国际博览中心,2018/3/20,2018/3/22
文化艺术,义乌市,2018第十七届中国框业与装饰画展览会,29.31803398,120.1198666,义乌国际博览中心,2018/3/18,2018/3/20
医疗保健,武汉市,2018第三十四届湖北武汉国际先进医疗仪器设备展览会,30.58559884,114.2802309,武汉国际会展中心,2018/3/20,2018/3/22
仪器仪表,重庆市,第十五届中国检验医学暨输血仪器试剂博览会,29.72482313,106.548697,重庆国际博览中心,2018/3/18,2018/3/20
电子电力,上海市,第27届中国国际电子电路展览会,31.19545539,121.3087136,国家会展中心上海,2018/3/20,2018/3/22
美容美发,上海市,2018上海中国国际化妆品个人及家庭护理用品原料展览会,31.18839541,121.4965025,上海世博展览馆,2018/3/19,2018/3/21
旅游行业,上海市,2018中国上海国际奖励旅游及大会博览会,31.22853327,121.3988929,上海跨国采购会展中心,2018/3/20,2018/3/22
运输物流,上海市,2018上海国际集装箱展览会,31.18839541,121.4965025,上海世博展览馆,2018/3/20,2018/3/22
纺织纺机,东莞市,第十九届中国东莞国际纺织制衣工业技术展,22.9062441,113.6672813,广东现代国际展览中心,2018/3/27,2018/3/30
动漫游戏,广州市,2018广州国际品牌授权展览会,23.1036931,113.3668379,南丰国际会展中心,2018/3/17,2018/3/19
汽摩配件,北京市,2018中国国际电动汽车充电基础设施展览会,39.96787965,116.4497403,中国国际展览中心,2018/3/27,2018/3/29
能源矿产,北京市,第十八届中国国际防爆电气技术设备展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/27,2018/3/29
能源矿产,北京市,第十八届中国国际海洋石油天然气展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/27,2018/3/29
能源矿产,北京市,第八届中国国际页岩气技术与装备展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/27,2018/3/29
能源矿产,北京市,第八届中国国际天然气技术装备展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/27,2018/3/29
房产家居,深圳市,第三十三届深圳国际家具展览会,22.53638395,114.066518,深圳会展中心,2018/3/19,2018/3/22
仪器仪表,广州市,2018广州国际分析测试及实验室设备展览会暨技术研讨会,23.10162394,113.37415,广州保利世贸展览馆,2018/3/27,2018/3/29
机械工业,济南市,2018第二十一届济南国际机床展览会,36.69231833,117.1302235,济南国际会展中心,2018/3/27,2018/3/29
房产家居,广州市,2018第41届中国广州国际家具博览会第二期,23.10162394,113.37415,广州保利世贸展览馆,2018/3/28,2018/3/31
礼品玩具,北京市,2018第三十七届中国北京国际礼品赠品及家庭用品展览会春季,39.96787965,116.4497403,中国国际展览中心,2018/3/27,2018/3/29
光电技术,上海市,第十三届中国上海国际照明展览会,31.19545539,121.3087136,国家会展中心上海,2018/3/28,2018/3/31
光电技术,扬州市,2018第七届中国扬州户外照明及LED照明展览会,32.39844372,119.3850402,扬州国际展览中心,2018/3/28,2018/3/30
钢铁冶金,重庆市,第十八届中国紧固件弹簧及设备展览会,29.72482313,106.548697,重庆国际博览中心,2018/3/28,2018/3/30
广告媒体,上海市,第二十六届上海国际广告技术设备展览会,31.19545539,121.3087136,国家会展中心上海,2018/3/28,2018/3/31
能源矿产,北京市,2018第十八届中国国际石油天然气管道与储运技术装备展览会cipe,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/27,2018/3/29
美容美发,北京市,2018北京国际美博会,40.00504938,116.3965327,北京国家会议中心,2018/3/28,2018/3/30
能源矿产,北京市,第十八届中国国际石油石化技术装备展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/27,2018/3/29
医疗保健,沈阳市,2018第四十四届春季,41.66836964,123.3796191,沈阳国际展览中心,2018/3/28,2018/3/30
机械工业,无锡市,2018无锡太湖国际工业博览会,31.48401708,120.3290936,无锡太湖国际博览中心,2018/3/28,2018/3/31
纺织纺机,上海市,2018上海国际纺织品数字喷墨印花展,31.19545539,121.3087136,国家会展中心上海,2018/3/28,2018/3/31
钢铁冶金,重庆市,第十八届中国国际热处理工业炉展览会,29.72482313,106.548697,重庆国际博览中心,2018/3/28,2018/3/30
印刷包装,上海市,第二十六届上海国际印刷包装纸业展览会暨第十届中国国际瓦楞彩盒数字包装印刷展览会,31.19545539,121.3087136,国家会展中心上海,2018/3/28,2018/3/31
建材五金,广州市,2018广州国际木工机械及配件展览会,23.1036931,113.3668379,南丰国际会展中心,2018/3/28,2018/3/30
钢铁冶金,重庆市,2018第十八届中国金属冶金展,29.72482313,106.548697,重庆国际博览中心,2018/3/28,2018/3/30
环保水处理,重庆市,2018中国重庆节能环保产业博览会,29.72482313,106.548697,重庆国际博览中心,2018/3/28,2018/3/30
广告媒体,郑州市,2018春季中国郑州第三十二届中原广告展,34.77795862,113.7372866,郑州国际会展中心,2018/3/11,2018/3/13
农林牧渔,临沂市,2018中国临沂农资交易博览会,35.02493094,118.4178788,临沂国际会展中心,2018/3/12,2018/3/14
建材五金,北京市,2018中国北京国际智能建筑展览会,40.00504938,116.3965327,北京国家会议中心,2018/3/12,2018/3/14
服装配饰,上海市,2018中国国际服装服饰展览会春季,31.19545539,121.3087136,国家会展中心上海,2018/3/14,2018/3/16
汽摩配件,重庆市,2018中国汽车技术展览会,29.72482313,106.548697,重庆国际博览中心,2018/3/28,2018/3/30
食品饮料,武汉市,2018第六届中国食材电商节,30.51332017,114.2481555,武汉国际博览中心A1,2018/3/28,2018/3/30
美容美发,青岛市,2018中国青岛国际美容美发化妆品博会,36.11040075,120.4806224,青岛国际会展中心,2018/3/29,2018/3/31
房产家居,广州市,第八届中国广州衣柜展览会,23.10162394,113.37415,广州保利世贸展览馆,2018/3/28,2018/3/30
光电技术,上海市,2018慕尼黑上海光博会,31.21315614,121.5727953,上海新国际博览中心,2018/3/14,2018/3/16
电子电力,上海市,2018国际半导体设备材料制造和服务展览暨研讨会,31.21315614,121.5727953,上海新国际博览中心,2018/3/14,2018/3/16
皮革鞋业,香港,2018年亚太区皮革春季展,22.29358599,114.1861241,香港会展中心,2018/3/14,2018/3/16
广告媒体,长沙市,2018长沙国际广告标识及LED技术展览会,28.1826853,112.988523,长沙国际会展中心,2018/3/13,2018/3/15
体育休闲,上海市,2018第七届上海国际泳池水疗水上乐园温泉洗浴展览会,31.20722582,121.4064088,上海世贸商城展览馆,2018/3/14,2018/3/16
体育休闲,上海市,2018中国上海国际健身康体休闲展览会,31.18839541,121.4965025,上海世博展览馆,2018/3/14,2018/3/16
纺织纺机,上海市,2018上海国际流行时尚纱线展示会,31.18839541,121.4965025,上海世博展览馆,2018/3/13,2018/3/15
文化艺术,上海市,2018上海国际设计创意博览会,31.23088936,121.4593154,上海展览中心,2018/3/14,2018/3/17
购物年货,临沂市,2018第十二届中国临沂年货精品展销会,35.09825283,118.3192898,山东临沂商城国际会展中心,2018/2/1,2018/2/7
购物年货,苏州市,2018第一届苏州年货博览会,31.32927823,120.7158032,苏州国际博览中心,2018/2/1,2018/2/12
纺织纺机,上海市,2018中国国际纺织面料及辅料春夏博览会,31.19545539,121.3087136,国家会展中心上海,2018/3/14,2018/3/16
纺织纺机,上海市,2018中国国际家用纺织品及辅料春夏博览会,31.19545539,121.3087136,国家会展中心上海,2018/3/14,2018/3/16
电子电力,上海市,2018慕尼黑上海电子展,31.21315614,121.5727953,上海新国际博览中心,2018/3/14,2018/3/16
机械工业,宁波市,第十九届中国国际机械工业展览会,29.87533863,121.6209057,宁波国际会展中心,2018/3/15,2018/3/18
购物年货,重庆市,2018第十一届中国重庆新春年货购物节暨全球40国嘉年华,29.5306354,106.5725402,重庆南坪国际会展中心,2018/1/31,2018/2/11
机械工业,天津市,第十七届中国国际工业自动化技术装备展览会,39.1439299,117.2108131,天津梅江国际会展中心,2018/3/15,2018/3/18
购物年货,深圳市,2018深圳迎春年货博览会,22.53638395,114.066518,深圳会展中心,2018/1/31,2018/2/11
暖通制冷,上海市,2018中国热泵热水采暖干燥及特种应用展览会,31.1737722,121.4346345,上海光大会展中心,2018/3/15,2018/3/17
建材五金,北京市,2018中国国际建筑工程新技术新工艺新材料及新装备博览会暨2018中国国际建筑工业化及装配式建筑产业博览会,39.96787965,116.4497403,中国国际展览中心,2018/3/15,2018/3/17
运输物流,西安市,2018中国国际航空航天新材料新工艺暨零部件应用展览会,34.20211625,108.957183,西安曲江国际会展中心,2018/3/15,2018/3/18
购物年货,广州市,2018广州年货展销会,23.10162394,113.37415,广州保利世贸展览馆,2018/1/31,2018/2/11
机械工业,西安市,2018第二十五届中国西部国际装备制造业博览会,34.20211625,108.957183,西安曲江国际会展中心,2018/3/15,2018/3/18
购物年货,郑州市,2018年第八届全国购物节暨郑州精品年货博览会,34.77795862,113.7372866,郑州国际会展中心,2018/2/3,2018/2/11
礼品玩具,南京市,2018中国江苏国际宠物水族用品展览会暨第四届中部国际宠物水族用品博览会,32.08221873,118.8132783,南京国际展览中心,2018/3/16,2018/3/18
机械工业,天津市,2018第十四届中国天津国际机床展览会,39.1439299,117.2108131,天津梅江国际会展中心,2018/3/15,2018/3/18
建材五金,北京市,2018第二十五届中国北京国际墙纸布艺展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/3/15,2018/3/18
医疗保健,北京市,2018中国北京国际康复医疗器械辅具及健康管理展览会,39.96787965,116.4497403,中国国际展览中心,2018/3/15,2018/3/17
汽摩配件,深圳市,2018第十六届深圳春季国际汽车改装服务业展览会,22.53638395,114.066518,深圳会展中心,2018/2/28,2018/3/2
农林牧渔,北京市,第二十八届中国国际钓鱼用品贸易展览会,40.07713983,116.5552437,中国国际展览中心新馆,2018/2/26,2018/2/28
印刷包装,上海市,2018亚洲3D打印增材制造展览会,31.21315614,121.5727953,上海新国际博览中心,2018/3/1,2018/3/3
医疗保健,北京市,2018中国国际养老产业博览会,39.96787965,116.4497403,中国国际展览中心,2018/3/15,2018/3/17
